OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order
ASV59	Indv97	0.0313284518828452	Indv97	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales
ASV9	Indv36	0.0313217040333951	Indv36	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV17	Indv43	0.0311626823967712	Indv43	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV17	Indv154	0.0310713762274659	Indv154	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV46	Indv106	0.031031976744186	Indv106	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV19	Indv79	0.0309836898244822	Indv79	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV17	Indv74	0.0309203952481403	Indv74	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV46	Indv158	0.0308759463689041	Indv158	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV2	Indv144	0.0308641975308642	Indv144	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV17	Indv134	0.030862635972679	Indv134	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV125	Indv86	0.0306973494607222	Indv86	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales
ASV35	Indv153	0.0306798116539141	Indv153	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales
ASV50	Indv90	0.0306436710809978	Indv90	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV125	Indv135	0.0306213561636641	Indv135	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales
ASV9	Indv55	0.0303964087346877	Indv55	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV46	Indv111	0.0300409905104161	Indv111	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV2	Indv94	0.0300353356890459	Indv94	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV17	Indv124	0.0295510819248574	Indv124	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV17	Indv130	0.0294735501941562	Indv130	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV17	Indv103	0.0294710718163487	Indv103	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV46	Indv133	0.0293262239457101	Indv133	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV17	Indv142	0.0292544622720536	Indv142	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV9	Indv90	0.0291551175444	Indv90	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV13	Indv61	0.0291107197886859	Indv61	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV125	Indv150	0.0289855072463768	Indv150	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales
ASV2	Indv98	0.0288407765439003	Indv98	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV46	Indv53	0.0288079201493143	Indv53	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV4	Indv45	0.0284852935492598	Indv45	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV17	Indv141	0.0284735349716446	Indv141	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV2	Indv92	0.0284012275106805	Indv92	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV19	Indv147	0.0283132048308406	Indv147	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV17	Indv28	0.0282515991471215	Indv28	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV2	Indv89	0.0281390593047035	Indv89	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV17	Indv115	0.0278835690968444	Indv115	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV137	Indv31	0.027860080484677	Indv31	Control	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]
ASV19	Indv6	0.0277837915854803	Indv6	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV17	Indv81	0.0276942109258582	Indv81	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV46	Indv129	0.0273850275338592	Indv129	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV50	Indv99	0.0273071778867588	Indv99	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV17	Indv92	0.0271977856670076	Indv92	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV19	Indv46	0.0271398747390397	Indv46	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV2	Indv151	0.0271263855623016	Indv151	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV13	Indv79	0.0270895648738642	Indv79	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV46	Indv64	0.027027027027027	Indv64	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV17	Indv143	0.0268456375838926	Indv143	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV17	Indv125	0.0267494929006085	Indv125	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV17	Indv137	0.0262787423744721	Indv137	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV17	Indv38	0.0261558656230249	Indv38	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV17	Indv6	0.0261239806595944	Indv6	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV46	Indv30	0.0261016789728637	Indv30	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV125	Indv102	0.0260971940610897	Indv102	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales
ASV125	Indv3	0.0260093325218097	Indv3	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales
ASV17	Indv65	0.0259682949183611	Indv65	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV50	Indv3	0.0258470277946845	Indv3	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV17	Indv152	0.0258073664433337	Indv152	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV2	Indv90	0.0257673750128324	Indv90	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV17	Indv117	0.0257243014743788	Indv117	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV9	Indv60	0.0257224309965012	Indv60	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV3	Indv20	0.0256291167032596	Indv20	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV2	Indv102	0.0255085355484335	Indv102	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV9	Indv151	0.0253996546538183	Indv151	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV46	Indv32	0.025186899252403	Indv32	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV4	Indv59	0.0251114761793006	Indv59	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV2	Indv74	0.0250915954257799	Indv74	Control	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV19	Indv125	0.0250380324543611	Indv125	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV46	Indv39	0.0249239305530696	Indv39	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV4	Indv61	0.0248734316530927	Indv61	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV46	Indv102	0.0248544705343711	Indv102	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV2	Indv97	0.0246338912133891	Indv97	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV13	Indv11	0.0245438660652607	Indv11	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV50	Indv141	0.0242793005671077	Indv141	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV17	Indv23	0.0242779405609041	Indv23	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV17	Indv53	0.0242635721820985	Indv53	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV19	Indv49	0.0242220650636492	Indv49	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV46	Indv83	0.0240167072746258	Indv83	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV46	Indv5	0.0239941414663565	Indv5	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV46	Indv85	0.0237663714393188	Indv85	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV4	Indv104	0.0237185929648241	Indv104	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV17	Indv123	0.0236539879886208	Indv123	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV9	Indv139	0.0235967926689576	Indv139	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV46	Indv43	0.0235563489599503	Indv43	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV17	Indv151	0.023338717763048	Indv151	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV2	Indv106	0.023328488372093	Indv106	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV9	Indv28	0.0232081351484337	Indv28	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV59	Indv3	0.0231689997971191	Indv3	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales
ASV19	Indv28	0.0231261276037395	Indv28	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV17	Indv161	0.0231217595723441	Indv161	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV17	Indv158	0.0230512202343188	Indv158	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV2	Indv82	0.0230297777502631	Indv82	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV17	Indv58	0.022974430741421	Indv58	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV46	Indv21	0.022890108867591	Indv21	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV125	Indv152	0.0228295933921798	Indv152	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales
ASV2	Indv114	0.0228151400887786	Indv114	Control	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV125	Indv15	0.022599089812906	Indv15	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales
ASV2	Indv26	0.0225718194254446	Indv26	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV50	Indv119	0.0225636617599656	Indv119	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV50	Indv57	0.0224630898825519	Indv57	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV17	Indv13	0.0223948220064725	Indv13	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV19	Indv80	0.0223524975144846	Indv80	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV19	Indv11	0.0223495469137307	Indv11	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV17	Indv66	0.0223405600595748	Indv66	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV50	Indv23	0.0221850146504814	Indv23	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV17	Indv61	0.0221769755668061	Indv61	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV137	Indv41	0.0221652086137281	Indv41	Case	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]
ASV2	Indv8	0.0221542842784153	Indv8	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV46	Indv142	0.021908628133256	Indv142	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV19	Indv160	0.0218604818669644	Indv160	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV2	Indv27	0.021773886562619	Indv27	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV2	Indv121	0.0216651745747538	Indv121	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV13	Indv46	0.0216103368504204	Indv46	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV50	Indv101	0.0215399851448378	Indv101	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV17	Indv33	0.0215212672608876	Indv33	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV46	Indv156	0.0215082036180059	Indv156	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV17	Indv45	0.0214509334054806	Indv45	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV33	Indv147	0.0214348556346477	Indv147	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales
ASV2	Indv115	0.0214000725426188	Indv115	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV46	Indv161	0.0213505941454932	Indv161	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV50	Indv20	0.0212379665597028	Indv20	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV19	Indv54	0.0211629051536244	Indv54	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV2	Indv81	0.0210307307335451	Indv81	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV46	Indv132	0.020726743100422	Indv132	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV2	Indv141	0.0206167296786389	Indv141	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV3	Indv140	0.0206161277021853	Indv140	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV59	Indv142	0.0205554481603196	Indv142	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales
ASV2	Indv145	0.0204634232954545	Indv145	Control	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV125	Indv149	0.0203841421004762	Indv149	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales
ASV46	Indv6	0.0203507252652089	Indv6	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV17	Indv60	0.0203446935337566	Indv60	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV46	Indv128	0.0203394585495862	Indv128	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV125	Indv131	0.0203196482680768	Indv131	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales
ASV3	Indv3	0.0202880908906472	Indv3	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV2	Indv41	0.0202725437415882	Indv41	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV17	Indv52	0.0202105432336869	Indv52	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV19	Indv68	0.0201596536327966	Indv68	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV4	Indv87	0.0200746268656716	Indv87	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV50	Indv97	0.019979079497908	Indv97	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV125	Indv124	0.0199698568198945	Indv124	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales
ASV19	Indv39	0.0199570431358511	Indv39	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV46	Indv69	0.0199508652574175	Indv69	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV2	Indv65	0.0198241623951933	Indv65	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV46	Indv134	0.0197318492284341	Indv134	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV17	Indv82	0.0197176994985452	Indv82	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV13	Indv148	0.0196844588616927	Indv148	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV59	Indv122	0.0195414939514423	Indv122	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales
ASV2	Indv128	0.0194978257820171	Indv128	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV2	Indv112	0.0194199033172195	Indv112	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV2	Indv160	0.0194115316742896	Indv160	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV137	Indv150	0.0193715023676281	Indv150	Control	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]
ASV13	Indv75	0.0192541738180683	Indv75	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV50	Indv105	0.0190047511877969	Indv105	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV46	Indv35	0.0189032194545634	Indv35	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV2	Indv119	0.0187493284624476	Indv119	Control	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV19	Indv92	0.0187135206691137	Indv92	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV17	Indv73	0.0186698259661737	Indv73	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV50	Indv54	0.0185614849187935	Indv54	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV46	Indv109	0.0184520758585341	Indv109	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV2	Indv155	0.0183299389002037	Indv155	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV17	Indv56	0.0182098964030629	Indv56	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV2	Indv6	0.0181857544923144	Indv6	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV13	Indv49	0.018033946251768	Indv49	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV50	Indv152	0.0179020879861037	Indv152	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV125	Indv114	0.0178989069734142	Indv114	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales
ASV46	Indv144	0.0176843510176844	Indv144	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV50	Indv137	0.0175973721257626	Indv137	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV50	Indv98	0.0174562594870975	Indv98	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales
ASV19	Indv133	0.0174503150751333	Indv133	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV33	Indv42	0.0173953113299925	Indv42	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales
ASV59	Indv37	0.0172200801108075	Indv37	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales
ASV9	Indv3	0.0172043010752688	Indv3	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV46	Indv103	0.0169070885683264	Indv103	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV59	Indv93	0.0168848415860368	Indv93	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales
ASV46	Indv157	0.0168230346166289	Indv157	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales
ASV17	Indv68	0.016822261308799	Indv68	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV2	Indv91	0.0167077267637178	Indv91	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV59	Indv7	0.0166831720880628	Indv7	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales
ASV9	Indv138	0.0166531494998648	Indv138	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV59	Indv51	0.0166240014804306	Indv51	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales
ASV2	Indv103	0.0165451631249677	Indv103	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales
ASV2	Indv136	0.0164621552666748	Indv136	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
