OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order	Family	Genus
ASV24	Indv112	0.00733455575929322	Indv112	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV13	Indv61	0.00731895223420647	Indv61	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV21	Indv69	0.00728922005345428	Indv69	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	<1%_Abundance
ASV18	Indv150	0.00727029224661597	Indv150	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	<1%_Abundance
ASV46	Indv2	0.00726456716872052	Indv2	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV46	Indv140	0.00724509630676798	Indv140	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV44	Indv89	0.00723926380368098	Indv89	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV41	Indv5	0.00723701214784182	Indv5	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV92	Indv135	0.00719575607962603	Indv135	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV21	Indv27	0.0071945184621241	Indv27	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	<1%_Abundance
ASV32	Indv90	0.00718612052150703	Indv90	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV59	Indv146	0.00717098689237642	Indv146	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV19	Indv65	0.00712855154621678	Indv65	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV41	Indv23	0.00711594809543742	Indv23	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV41	Indv39	0.0071147306246644	Indv39	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV50	Indv124	0.00705135106039401	Indv124	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV50	Indv50	0.00702914366414174	Indv50	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV17	Indv1	0.00702388963660834	Indv1	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV24	Indv158	0.00702110561265491	Indv158	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV32	Indv63	0.00698791190594469	Indv63	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV50	Indv138	0.00697485806974858	Indv138	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV17	Indv67	0.00695883920639621	Indv67	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV125	Indv77	0.00691699604743083	Indv77	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV125	Indv154	0.00690940306944997	Indv154	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV24	Indv106	0.00690406976744186	Indv106	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV92	Indv97	0.00685146443514644	Indv97	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV24	Indv145	0.0068359375	Indv145	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV44	Indv66	0.00681457335150553	Indv66	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV13	Indv51	0.00678530672670635	Indv51	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV117	Indv99	0.00674320106999554	Indv99	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV117	Indv114	0.00672998902200372	Indv114	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV24	Indv126	0.00672202451561882	Indv126	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV35	Indv46	0.00671443886475202	Indv46	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV59	Indv85	0.00663406627227029	Indv85	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV117	Indv135	0.00661799464257577	Indv135	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV11	Indv48	0.00661281546896581	Indv48	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV17	Indv154	0.00657440170850694	Indv154	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV2	Indv118	0.00656529085203959	Indv118	Control	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	<1%_Abundance
ASV21	Indv67	0.00656401145000494	Indv67	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	<1%_Abundance
ASV59	Indv147	0.00655842597776534	Indv147	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV41	Indv37	0.00651368247669674	Indv37	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV2	Indv101	0.00646818519435504	Indv101	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	<1%_Abundance
ASV35	Indv69	0.00645230960287249	Indv69	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV41	Indv80	0.0064451986698207	Indv80	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV46	Indv24	0.00638282172373081	Indv24	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV46	Indv157	0.00637796367333734	Indv157	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV137	Indv101	0.00634439217628126	Indv101	Control	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	Absconditabacteria_(SR1)_[F-1]	<1%_Abundance
ASV41	Indv147	0.00631848356394465	Indv147	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV46	Indv55	0.00631514874838317	Indv55	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV46	Indv56	0.00630590052120198	Indv56	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV137	Indv94	0.00630312291089676	Indv94	Case	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	Absconditabacteria_(SR1)_[F-1]	<1%_Abundance
ASV44	Indv115	0.00630214000725426	Indv115	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV92	Indv133	0.00630150266602036	Indv133	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV59	Indv26	0.0062999496004032	Indv26	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV32	Indv107	0.00629865113791669	Indv107	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV2	Indv123	0.00626909703930039	Indv123	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	<1%_Abundance
ASV41	Indv105	0.00625156289072268	Indv105	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV24	Indv56	0.00624155459751625	Indv56	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV41	Indv122	0.00621774807545893	Indv122	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV59	Indv15	0.00618460461317048	Indv15	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV11	Indv11	0.00617660205615832	Indv11	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV13	Indv96	0.00617406102821863	Indv96	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV50	Indv134	0.00615566236613542	Indv134	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV19	Indv44	0.00614389652384802	Indv44	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV13	Indv160	0.00612237548168689	Indv160	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV59	Indv56	0.00611286275014478	Indv56	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV59	Indv20	0.00608005404492484	Indv20	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV19	Indv75	0.00605398658136995	Indv75	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV41	Indv160	0.00605034753484352	Indv160	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV2	Indv110	0.00604345165238678	Indv110	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	<1%_Abundance
ASV41	Indv128	0.00603170150091177	Indv128	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV104	Indv102	0.00601739812937406	Indv102	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	<1%_Abundance
ASV17	Indv12	0.00601626798864129	Indv12	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV21	Indv114	0.00601403274306716	Indv114	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	<1%_Abundance
ASV44	Indv83	0.00601208746005126	Indv83	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV59	Indv123	0.00600568960067432	Indv123	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV17	Indv68	0.00599828620394173	Indv68	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV125	Indv132	0.00597527729021175	Indv132	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV13	Indv78	0.00593500063475943	Indv78	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV41	Indv42	0.00593283797016301	Indv42	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV41	Indv46	0.00592450488066354	Indv46	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV50	Indv121	0.00590868397493286	Indv121	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV9	Indv71	0.00589746372878903	Indv71	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV32	Indv11	0.00589215327725629	Indv11	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV50	Indv102	0.00588658512656158	Indv102	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV59	Indv102	0.00588658512656158	Indv102	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV24	Indv14	0.00587675146238607	Indv14	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV32	Indv98	0.00587201406087721	Indv98	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV32	Indv120	0.00586395621579359	Indv120	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV32	Indv26	0.00583195334437325	Indv26	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV2	Indv132	0.00582589535795646	Indv132	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	<1%_Abundance
ASV21	Indv68	0.00581788661886078	Indv68	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	<1%_Abundance
ASV21	Indv143	0.00578859060402685	Indv143	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	<1%_Abundance
ASV50	Indv2	0.00578122622851057	Indv2	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV19	Indv55	0.00574450277714373	Indv55	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV104	Indv130	0.00572919982175823	Indv130	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	<1%_Abundance
ASV21	Indv12	0.0057274871251865	Indv12	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	<1%_Abundance
ASV32	Indv139	0.00572737686139748	Indv139	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV11	Indv49	0.00571664309288072	Indv49	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV21	Indv3	0.00568066544938121	Indv3	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	<1%_Abundance
ASV46	Indv51	0.00567498380779077	Indv51	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	<1%_Abundance
ASV18	Indv128	0.00565764249310329	Indv128	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	<1%_Abundance
ASV18	Indv148	0.00560306694190504	Indv148	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	<1%_Abundance
ASV19	Indv16	0.00560179257362356	Indv16	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV92	Indv15	0.00560115134777704	Indv15	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV35	Indv91	0.00559910414333707	Indv91	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV125	Indv58	0.00559783084054929	Indv58	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV17	Indv153	0.00559152442613302	Indv153	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV19	Indv57	0.00558558014552701	Indv57	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV19	Indv12	0.00558309669345911	Indv12	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV41	Indv152	0.00556559963132334	Indv152	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV84	Indv89	0.00556237218813906	Indv89	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	<1%_Abundance
ASV41	Indv94	0.00553910801260625	Indv94	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV41	Indv56	0.00553374943697317	Indv56	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV19	Indv46	0.00552953788861931	Indv46	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV13	Indv44	0.00549717057396928	Indv44	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV44	Indv70	0.00545466640058538	Indv70	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
ASV41	Indv133	0.00545322346097916	Indv133	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV125	Indv15	0.00544556381033879	Indv15	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV50	Indv49	0.00542197076850542	Indv49	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV59	Indv112	0.00541756959493249	Indv112	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV50	Indv70	0.00538814607862702	Indv70	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	<1%_Abundance
ASV41	Indv96	0.00538251474254957	Indv96	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV59	Indv96	0.00538251474254957	Indv96	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV35	Indv6	0.00537634408602151	Indv6	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV18	Indv13	0.00537216828478964	Indv13	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	<1%_Abundance
ASV41	Indv2	0.0053628480146052	Indv2	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV18	Indv114	0.00534580688272636	Indv114	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	<1%_Abundance
ASV41	Indv70	0.00532162575666866	Indv70	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV92	Indv129	0.00530832961254155	Indv129	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV196	Indv135	0.00530490046746153	Indv135	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV33	Indv107	0.00528849010636401	Indv107	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	<1%_Abundance
ASV13	Indv19	0.00528425115036366	Indv19	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	<1%_Abundance
ASV59	Indv124	0.0052750565184627	Indv124	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV41	Indv119	0.00526485441065864	Indv119	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	<1%_Abundance
ASV59	Indv2	0.00524874486535828	Indv2	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	<1%_Abundance
ASV17	Indv29	0.00522766271599026	Indv29	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV35	Indv136	0.00522415259385251	Indv136	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	<1%_Abundance
ASV125	Indv70	0.00522184527373112	Indv70	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV32	Indv119	0.00521113140646825	Indv119	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	<1%_Abundance
ASV92	Indv141	0.00519848771266541	Indv141	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV19	Indv149	0.00518966347439944	Indv149	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	<1%_Abundance
