OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order	Family
ASV137	Indv150	0.0193715023676281	Indv150	Control	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	Absconditabacteria_(SR1)_[F-1]
ASV21	Indv9	0.0191287177588547	Indv9	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV50	Indv105	0.0190047511877969	Indv105	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV46	Indv64	0.018978978978979	Indv64	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV46	Indv77	0.0188296003513395	Indv77	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV2	Indv119	0.0187493284624476	Indv119	Control	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV17	Indv73	0.0186698259661737	Indv73	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV46	Indv156	0.0186684896928902	Indv156	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV50	Indv54	0.0185614849187935	Indv54	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV46	Indv153	0.01854031783402	Indv153	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV13	Indv19	0.0184948790262728	Indv19	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV19	Indv147	0.0184755658641926	Indv147	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV2	Indv155	0.0183299389002037	Indv155	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV92	Indv152	0.0182920344570882	Indv152	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]
ASV17	Indv56	0.0182098964030629	Indv56	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV19	Indv43	0.0182008692952499	Indv43	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV2	Indv6	0.0181857544923144	Indv6	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV46	Indv69	0.0181690559110175	Indv69	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV19	Indv45	0.0181270049858926	Indv45	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV18	Indv11	0.0180828152302003	Indv11	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae
ASV19	Indv141	0.0180174858223062	Indv141	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV50	Indv152	0.0179020879861037	Indv152	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV92	Indv114	0.0178989069734142	Indv114	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]
ASV6	Indv97	0.0178870292887029	Indv97	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV46	Indv161	0.0178404662995524	Indv161	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV46	Indv39	0.0178091999284052	Indv39	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV13	Indv79	0.017664653761499	Indv79	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV21	Indv45	0.0176245506899084	Indv45	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV46	Indv35	0.0176233139706606	Indv35	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV19	Indv125	0.0176217038539554	Indv125	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV50	Indv137	0.0175973721257626	Indv137	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV19	Indv160	0.0175748190297836	Indv160	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV21	Indv11	0.0175139176723963	Indv11	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV13	Indv120	0.017461558509252	Indv120	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV50	Indv98	0.0174562594870975	Indv98	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV33	Indv42	0.0173953113299925	Indv42	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae
ASV19	Indv39	0.0173169858600322	Indv39	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV21	Indv100	0.0172490048651039	Indv100	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV59	Indv37	0.0172200801108075	Indv37	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
ASV9	Indv3	0.0172043010752688	Indv3	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV13	Indv46	0.0171528522259211	Indv46	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV18	Indv67	0.0170763004639226	Indv67	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae
ASV19	Indv34	0.0169979630540142	Indv34	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV59	Indv93	0.0168848415860368	Indv93	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
ASV17	Indv68	0.016822261308799	Indv68	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV13	Indv147	0.0167959689674478	Indv147	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV1	Indv66	0.0167905467114415	Indv66	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV46	Indv5	0.0167571293185147	Indv5	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV41	Indv132	0.0167307764125929	Indv132	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae
ASV2	Indv91	0.0167077267637178	Indv91	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV59	Indv7	0.0166831720880628	Indv7	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
ASV9	Indv138	0.0166531494998648	Indv138	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV59	Indv51	0.0166240014804306	Indv51	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
ASV21	Indv153	0.0165538552089464	Indv153	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV2	Indv103	0.0165451631249677	Indv103	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV19	Indv133	0.0165414444983034	Indv133	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV46	Indv158	0.0165376644249884	Indv158	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV13	Indv75	0.0164768294585739	Indv75	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV2	Indv136	0.0164621552666748	Indv136	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV50	Indv91	0.0163941769316909	Indv91	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV33	Indv46	0.0163629182418326	Indv46	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae
ASV19	Indv68	0.0162810625535561	Indv68	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV9	Indv92	0.0161862927974006	Indv92	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV17	Indv7	0.0161118305781976	Indv7	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV13	Indv113	0.0159438775510204	Indv113	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV19	Indv140	0.0159038699416858	Indv140	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV2	Indv75	0.0158527071305976	Indv75	Control	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV18	Indv3	0.0158247108947048	Indv3	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae
ASV59	Indv42	0.0156673002707217	Indv42	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
ASV6	Indv65	0.0156488679181235	Indv65	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV13	Indv148	0.0156296077853141	Indv148	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV18	Indv141	0.0155954631379962	Indv141	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae
ASV50	Indv45	0.0155760831755112	Indv45	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV21	Indv82	0.0155698631833096	Indv82	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV92	Indv110	0.0155293757649939	Indv110	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]
ASV19	Indv73	0.0155241441294223	Indv73	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV35	Indv77	0.0155083443126921	Indv77	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
ASV92	Indv135	0.015494511266348	Indv135	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]
ASV59	Indv134	0.0153891559153386	Indv134	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
ASV50	Indv120	0.0153331595864825	Indv120	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV21	Indv156	0.0151977282288599	Indv156	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV125	Indv135	0.015126844897316	Indv135	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae
ASV46	Indv144	0.0150706261817373	Indv144	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV17	Indv79	0.015068570461087	Indv79	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV35	Indv147	0.0150363912660961	Indv147	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
ASV17	Indv106	0.0149709302325581	Indv106	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV46	Indv134	0.0149253731343284	Indv134	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV17	Indv20	0.0149045769295727	Indv20	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV2	Indv124	0.0147486274087631	Indv124	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV59	Indv5	0.0146894115619885	Indv5	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
ASV17	Indv109	0.0146078933880062	Indv109	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV137	Indv108	0.0145501981837339	Indv108	Case	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	Absconditabacteria_(SR1)_[F-1]
ASV19	Indv80	0.0145359799787446	Indv80	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV35	Indv132	0.0145273929118273	Indv132	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
ASV17	Indv9	0.0145213706857542	Indv9	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV41	Indv48	0.0143975222868623	Indv48	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae
ASV6	Indv135	0.0143389883922475	Indv135	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV41	Indv158	0.0143382819439157	Indv158	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae
ASV46	Indv128	0.0143077570486744	Indv128	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV50	Indv155	0.0142990495587237	Indv155	Case	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV35	Indv5	0.0142155595761179	Indv5	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
ASV9	Indv113	0.0142045454545455	Indv113	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV50	Indv135	0.0141288933242292	Indv135	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV35	Indv94	0.0140865246872314	Indv94	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae
ASV125	Indv104	0.014070351758794	Indv104	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae
ASV2	Indv111	0.0139816946487731	Indv111	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV41	Indv102	0.0137353652953104	Indv102	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae
ASV46	Indv103	0.0137014632128639	Indv103	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV33	Indv89	0.0137014314928425	Indv89	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae
ASV17	Indv110	0.0136933904528764	Indv110	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV19	Indv49	0.0136727958510137	Indv49	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV125	Indv107	0.0136668845445362	Indv107	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae
ASV50	Indv118	0.0136615978759353	Indv118	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV2	Indv125	0.0136282961460446	Indv125	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV9	Indv71	0.0136039654111943	Indv71	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV21	Indv155	0.0134928716904277	Indv155	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV125	Indv15	0.0134583219884087	Indv15	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae
ASV13	Indv78	0.0133616859210359	Indv78	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV125	Indv124	0.0133491226181505	Indv124	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae
ASV9	Indv4	0.0133285432010059	Indv4	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV2	Indv154	0.0133163040974854	Indv154	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV2	Indv42	0.013305685156385	Indv42	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV41	Indv72	0.013185921493052	Indv72	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae
ASV13	Indv158	0.013153999069492	Indv158	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV9	Indv56	0.0131265684318898	Indv56	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV19	Indv32	0.0130829476682093	Indv32	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV9	Indv77	0.0129830917874396	Indv77	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV2	Indv96	0.0129813590849725	Indv96	Control	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV19	Indv24	0.0129501180637544	Indv24	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV21	Indv53	0.0129432767994806	Indv53	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV50	Indv62	0.0129404595476216	Indv62	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV18	Indv42	0.0129024825758885	Indv42	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae
ASV50	Indv125	0.0128676470588235	Indv125	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV9	Indv140	0.0128409023973611	Indv140	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV19	Indv81	0.0127646413810555	Indv81	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV21	Indv77	0.0126811594202899	Indv77	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV17	Indv150	0.0126751805615344	Indv150	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV18	Indv112	0.0126687781296883	Indv112	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae
ASV50	Indv80	0.0126161335664575	Indv80	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae
ASV19	Indv138	0.0125979994593133	Indv138	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV9	Indv84	0.0125431739683694	Indv84	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV59	Indv25	0.012533961238906	Indv25	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
ASV41	Indv77	0.0125164690382082	Indv77	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae
ASV17	Indv112	0.0125020836806134	Indv112	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV2	Indv129	0.0124522498387657	Indv129	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV21	Indv92	0.0123954509898309	Indv92	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV17	Indv93	0.0123790552077405	Indv93	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV46	Indv100	0.012328615656789	Indv100	Control	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV41	Indv82	0.0122268309292392	Indv82	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae
ASV18	Indv90	0.0121650754542655	Indv90	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae
