OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class
ASV17	Indv33	0.0215212672608876	Indv33	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv156	0.0215082036180059	Indv156	Control	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV17	Indv45	0.0214509334054806	Indv45	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv157	0.0213985302953274	Indv157	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv161	0.0213505941454932	Indv161	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv128	0.0211810913171553	Indv128	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV19	Indv54	0.0211629051536244	Indv54	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV46	Indv109	0.0208610968733983	Indv109	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv70	0.0208208607729661	Indv70	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv54	0.0206707445686564	Indv54	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV3	Indv140	0.0206161277021853	Indv140	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV59	Indv142	0.0205554481603196	Indv142	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV46	Indv45	0.0204073744830518	Indv45	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV125	Indv149	0.0203841421004762	Indv149	Case	Site2	Bacteria	Firmicutes	Clostridia
ASV17	Indv60	0.0203446935337566	Indv60	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv98	0.0203323480067109	Indv98	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV125	Indv131	0.0203196482680768	Indv131	Control	Site1	Bacteria	Firmicutes	Clostridia
ASV3	Indv3	0.0202880908906472	Indv3	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV17	Indv52	0.0202105432336869	Indv52	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV19	Indv68	0.0201596536327966	Indv68	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv87	0.0200746268656716	Indv87	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV125	Indv124	0.0199698568198945	Indv124	Case	Site1	Bacteria	Firmicutes	Clostridia
ASV19	Indv39	0.0199570431358511	Indv39	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV46	Indv13	0.0198705501618123	Indv13	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV17	Indv82	0.0197176994985452	Indv82	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV13	Indv148	0.0196844588616927	Indv148	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV59	Indv122	0.0195414939514423	Indv122	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV137	Indv150	0.0193715023676281	Indv150	Control	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]
ASV13	Indv75	0.0192541738180683	Indv75	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv138	0.0190321708569884	Indv138	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV46	Indv103	0.0190269375937128	Indv103	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv35	0.0189032194545634	Indv35	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV19	Indv92	0.0187135206691137	Indv92	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV46	Indv25	0.0186922658938598	Indv25	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV17	Indv73	0.0186698259661737	Indv73	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv56	0.0185316260214915	Indv56	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV17	Indv56	0.0182098964030629	Indv56	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV13	Indv49	0.018033946251768	Indv49	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV125	Indv114	0.0178989069734142	Indv114	Control	Site2	Bacteria	Firmicutes	Clostridia
ASV46	Indv144	0.0176843510176844	Indv144	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV19	Indv133	0.0174503150751333	Indv133	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV59	Indv37	0.0172200801108075	Indv37	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV9	Indv3	0.0172043010752688	Indv3	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV59	Indv93	0.0168848415860368	Indv93	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV17	Indv68	0.016822261308799	Indv68	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv55	0.0167769915544396	Indv55	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV59	Indv7	0.0166831720880628	Indv7	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV59	Indv51	0.0166240014804306	Indv51	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV19	Indv81	0.0161947873028369	Indv81	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv92	0.0161862927974006	Indv92	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv7	0.0161118305781976	Indv7	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv100	0.0160327288810261	Indv100	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv120	0.0160281469898358	Indv120	Control	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV19	Indv140	0.0159038699416858	Indv140	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV46	Indv48	0.0158623864730256	Indv48	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV125	Indv110	0.0158353733170135	Indv110	Case	Site1	Bacteria	Firmicutes	Clostridia
ASV125	Indv104	0.0157453936348409	Indv104	Control	Site2	Bacteria	Firmicutes	Clostridia
ASV59	Indv42	0.0156673002707217	Indv42	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV46	Indv51	0.0154828362582118	Indv51	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv68	0.0154692644206918	Indv68	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV19	Indv32	0.0154414382342471	Indv32	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV59	Indv134	0.0153891559153386	Indv134	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV19	Indv112	0.0152525420903484	Indv112	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV46	Indv27	0.0152264940997335	Indv27	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV17	Indv79	0.015068570461087	Indv79	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV17	Indv106	0.0149709302325581	Indv106	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv122	0.0149310549022925	Indv122	Control	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV19	Indv138	0.0149229521492295	Indv138	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV17	Indv20	0.0149045769295727	Indv20	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv155	0.014765784114053	Indv155	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV125	Indv108	0.014750890572475	Indv108	Case	Site2	Bacteria	Firmicutes	Clostridia
ASV59	Indv5	0.0146894115619885	Indv5	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV17	Indv109	0.0146078933880062	Indv109	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV137	Indv108	0.0145501981837339	Indv108	Case	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]
ASV46	Indv118	0.0145305334298817	Indv118	Control	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV17	Indv9	0.0145213706857542	Indv9	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv56	0.0144134869056045	Indv56	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV46	Indv7	0.0143597166146111	Indv7	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv114	0.0143191255787313	Indv114	Control	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv9	0.0142334114936855	Indv9	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV9	Indv113	0.0142045454545455	Indv113	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV125	Indv25	0.0139467487773954	Indv25	Case	Site1	Bacteria	Firmicutes	Clostridia
ASV46	Indv126	0.0138394622380388	Indv126	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv110	0.0137698898408813	Indv110	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV17	Indv110	0.0136933904528764	Indv110	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV125	Indv107	0.0136668845445362	Indv107	Control	Site1	Bacteria	Firmicutes	Clostridia
ASV9	Indv71	0.0136039654111943	Indv71	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV125	Indv77	0.0135595081247255	Indv77	Control	Site2	Bacteria	Firmicutes	Clostridia
ASV9	Indv4	0.0133285432010059	Indv4	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV46	Indv138	0.0132468234658016	Indv138	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv74	0.012934384367714	Indv74	Control	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv17	0.0128877663363772	Indv17	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV9	Indv140	0.0128409023973611	Indv140	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv150	0.0126751805615344	Indv150	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv10	0.0126593563341357	Indv10	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv50	0.0126460392861728	Indv50	Control	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV59	Indv25	0.012533961238906	Indv25	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV17	Indv112	0.0125020836806134	Indv112	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV17	Indv93	0.0123790552077405	Indv93	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv28	0.0121371166147286	Indv28	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV125	Indv134	0.0121005143772662	Indv134	Control	Site2	Bacteria	Firmicutes	Clostridia
ASV59	Indv111	0.0120725475882981	Indv111	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV46	Indv115	0.0120602103735945	Indv115	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV125	Indv137	0.0120444235882997	Indv137	Case	Site2	Bacteria	Firmicutes	Clostridia
ASV9	Indv39	0.0120368713083945	Indv39	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV125	Indv129	0.0120057548246267	Indv129	Case	Site2	Bacteria	Firmicutes	Clostridia
ASV125	Indv98	0.011943756491172	Indv98	Control	Site1	Bacteria	Firmicutes	Clostridia
ASV9	Indv114	0.011884874230347	Indv114	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV125	Indv99	0.0118702630405707	Indv99	Control	Site1	Bacteria	Firmicutes	Clostridia
ASV13	Indv87	0.0117910447761194	Indv87	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV46	Indv124	0.0117343093982129	Indv124	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv108	0.0116401585469871	Indv108	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV59	Indv106	0.0116279069767442	Indv106	Case	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV46	Indv4	0.0116040955631399	Indv4	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV125	Indv141	0.0115193761814745	Indv141	Case	Site2	Bacteria	Firmicutes	Clostridia
ASV46	Indv24	0.0114005312868949	Indv24	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV137	Indv79	0.0114001918844179	Indv79	Case	Site2	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]
ASV13	Indv12	0.0113587139625547	Indv12	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV46	Indv139	0.011340206185567	Indv139	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV59	Indv80	0.0113133806438342	Indv80	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV9	Indv61	0.0112810917895664	Indv61	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV46	Indv136	0.0111772567124286	Indv136	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV137	Indv91	0.0111534154535274	Indv91	Case	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]
ASV3	Indv30	0.0111461223721958	Indv30	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV46	Indv154	0.0110969200812378	Indv154	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv71	0.0110713122761316	Indv71	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV59	Indv135	0.010977467303955	Indv135	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV46	Indv33	0.0109453655382626	Indv33	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV59	Indv38	0.0109387913850941	Indv38	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV125	Indv122	0.0109127823365198	Indv122	Control	Site2	Bacteria	Firmicutes	Clostridia
ASV59	Indv9	0.0109013122711753	Indv9	Control	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV19	Indv65	0.0108625547370922	Indv65	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv95	0.0107742537313433	Indv95	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv3	0.0106309596266991	Indv3	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv35	0.010600242853861	Indv35	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV46	Indv88	0.0105861595765536	Indv88	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv107	0.0105175589755779	Indv107	Control	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv49	0.0103135313531353	Indv49	Control	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV59	Indv161	0.0102405564679741	Indv161	Case	Site1	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV137	Indv124	0.0102271503929379	Indv124	Case	Site1	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]
ASV17	Indv88	0.0101940795922368	Indv88	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV46	Indv44	0.0101859337105901	Indv44	Case	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV46	Indv26	0.0101159190726474	Indv26	Case	Site1	Bacteria	Actinobacteria	Actinobacteria
ASV9	Indv12	0.0101073302209174	Indv12	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv120	0.0100773173486231	Indv120	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV19	Indv143	0.0100671140939597	Indv143	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV19	Indv128	0.0100528358348529	Indv128	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV125	Indv34	0.0100442508955538	Indv34	Control	Site2	Bacteria	Firmicutes	Clostridia
ASV59	Indv49	0.01001885902876	Indv49	Control	Site2	Bacteria	Proteobacteria	Epsilonproteobacteria
ASV137	Indv149	0.00995131346637419	Indv149	Case	Site2	Bacteria	Absconditabacteria_(SR1)	<1%_Abundance
ASV137	Indv135	0.00992699196386365	Indv135	Control	Site2	Bacteria	Absconditabacteria_(SR1)	<1%_Abundance
ASV59	Indv62	0.00989353693945585	Indv62	Control	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV137	Indv126	0.00988533017002768	Indv126	Control	Site1	Bacteria	Absconditabacteria_(SR1)	<1%_Abundance
ASV19	Indv22	0.00984206912336919	Indv22	Case	Site1	Bacteria	Fusobacteria	<1%_Abundance
ASV17	Indv36	0.0096757249882509	Indv36	Control	Site1	Bacteria	Bacteroidetes	<1%_Abundance
ASV125	Indv56	0.00965188855286018	Indv56	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV3	Indv97	0.0096234309623431	Indv97	Case	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV46	Indv34	0.00948233476153684	Indv34	Control	Site2	Bacteria	Actinobacteria	<1%_Abundance
ASV46	Indv58	0.00947549491238812	Indv58	Control	Site1	Bacteria	Actinobacteria	<1%_Abundance
ASV9	Indv33	0.00946751027571237	Indv33	Case	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV46	Indv8	0.0094647792947483	Indv8	Case	Site1	Bacteria	Actinobacteria	<1%_Abundance
ASV19	Indv159	0.00943623031614377	Indv159	Control	Site1	Bacteria	Fusobacteria	<1%_Abundance
ASV46	Indv148	0.00936301975818343	Indv148	Case	Site2	Bacteria	Actinobacteria	<1%_Abundance
ASV19	Indv12	0.00933724791837128	Indv12	Case	Site1	Bacteria	Fusobacteria	<1%_Abundance
ASV17	Indv80	0.00925640234495526	Indv80	Case	Site1	Bacteria	Bacteroidetes	<1%_Abundance
ASV19	Indv106	0.0092296511627907	Indv106	Case	Site2	Bacteria	Fusobacteria	<1%_Abundance
ASV19	Indv16	0.00912291933418694	Indv16	Control	Site1	Bacteria	Fusobacteria	<1%_Abundance
ASV125	Indv132	0.00900026141838145	Indv132	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV137	Indv100	0.00890092879256966	Indv100	Control	Site1	Bacteria	Absconditabacteria_(SR1)	<1%_Abundance
ASV46	Indv140	0.0088943865229428	Indv140	Case	Site1	Bacteria	Actinobacteria	<1%_Abundance
ASV125	Indv58	0.00886323216420304	Indv58	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV125	Indv154	0.00885659847993132	Indv154	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV4	Indv12	0.00856716561582519	Indv12	Case	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV46	Indv59	0.0085425956348275	Indv59	Control	Site2	Bacteria	Actinobacteria	<1%_Abundance
ASV59	Indv115	0.00852375770765325	Indv115	Case	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV59	Indv141	0.00850661625708885	Indv141	Case	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV59	Indv34	0.00842874201025497	Indv34	Control	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV125	Indv123	0.00837635654830892	Indv123	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV125	Indv139	0.00836197021764032	Indv139	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV46	Indv31	0.00826957944545173	Indv31	Control	Site2	Bacteria	Actinobacteria	<1%_Abundance
ASV125	Indv7	0.00822731774205835	Indv7	Case	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV125	Indv8	0.00812463355389899	Indv8	Case	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV17	Indv159	0.00793364587089794	Indv159	Control	Site1	Bacteria	Bacteroidetes	<1%_Abundance
ASV46	Indv75	0.00789514744889998	Indv75	Control	Site2	Bacteria	Actinobacteria	<1%_Abundance
ASV46	Indv52	0.007875281260045	Indv52	Control	Site1	Bacteria	Actinobacteria	<1%_Abundance
ASV59	Indv105	0.00783529215637243	Indv105	Control	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV46	Indv14	0.0077812542511223	Indv14	Control	Site1	Bacteria	Actinobacteria	<1%_Abundance
ASV125	Indv120	0.0077751715750152	Indv120	Control	Site2	Bacteria	Firmicutes	<1%_Abundance
ASV19	Indv57	0.0077594275535159	Indv57	Case	Site1	Bacteria	Fusobacteria	<1%_Abundance
ASV46	Indv19	0.00765919548760576	Indv19	Case	Site1	Bacteria	Actinobacteria	<1%_Abundance
ASV59	Indv74	0.00754968357943822	Indv74	Control	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV19	Indv44	0.00754513608191862	Indv44	Case	Site2	Bacteria	Fusobacteria	<1%_Abundance
ASV125	Indv153	0.00743084167157151	Indv153	Case	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV59	Indv82	0.007428960564601	Indv82	Case	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV13	Indv35	0.00731843392077713	Indv35	Case	Site1	Bacteria	Bacteroidetes	<1%_Abundance
ASV125	Indv70	0.00721745493248187	Indv70	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV125	Indv118	0.00719285541877866	Indv118	Control	Site2	Bacteria	Firmicutes	<1%_Abundance
ASV59	Indv146	0.00717098689237642	Indv146	Case	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV125	Indv97	0.0071652719665272	Indv97	Case	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV17	Indv29	0.00710323636218524	Indv29	Control	Site2	Bacteria	Bacteroidetes	<1%_Abundance
ASV125	Indv133	0.0070891904992729	Indv133	Case	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV46	Indv95	0.00704291044776119	Indv95	Control	Site1	Bacteria	Actinobacteria	<1%_Abundance
ASV17	Indv12	0.00702700101073302	Indv12	Case	Site1	Bacteria	Bacteroidetes	<1%_Abundance
ASV19	Indv55	0.00688579471962261	Indv55	Case	Site1	Bacteria	Fusobacteria	<1%_Abundance
ASV17	Indv64	0.00680680680680681	Indv64	Case	Site2	Bacteria	Bacteroidetes	<1%_Abundance
ASV125	Indv10	0.00677543015066417	Indv10	Case	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV59	Indv85	0.00663406627227029	Indv85	Control	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV19	Indv95	0.00662313432835821	Indv95	Control	Site1	Bacteria	Fusobacteria	<1%_Abundance
ASV19	Indv75	0.0066156966765486	Indv75	Control	Site2	Bacteria	Fusobacteria	<1%_Abundance
ASV125	Indv27	0.00658545869813475	Indv27	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV9	Indv21	0.00655997022424863	Indv21	Case	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV59	Indv147	0.00655842597776534	Indv147	Control	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV137	Indv101	0.00634439217628126	Indv101	Control	Site1	Bacteria	Absconditabacteria_(SR1)	<1%_Abundance
ASV125	Indv119	0.00633931449446653	Indv119	Control	Site2	Bacteria	Firmicutes	<1%_Abundance
ASV137	Indv94	0.00630312291089676	Indv94	Case	Site1	Bacteria	Absconditabacteria_(SR1)	<1%_Abundance
ASV59	Indv26	0.0062999496004032	Indv26	Case	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV46	Indv40	0.00623546818854365	Indv40	Control	Site1	Bacteria	Actinobacteria	<1%_Abundance
ASV59	Indv15	0.00618460461317048	Indv15	Control	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV59	Indv56	0.00611286275014478	Indv56	Control	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV46	Indv94	0.00611211918632413	Indv94	Case	Site1	Bacteria	Actinobacteria	<1%_Abundance
ASV59	Indv20	0.00608005404492484	Indv20	Case	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV125	Indv160	0.00605034753484352	Indv160	Case	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV59	Indv123	0.00600568960067432	Indv123	Control	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV125	Indv93	0.00597609561752988	Indv93	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV125	Indv53	0.0059644567069707	Indv53	Case	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV59	Indv102	0.00588658512656158	Indv102	Control	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV125	Indv105	0.00583479203134117	Indv105	Control	Site2	Bacteria	Firmicutes	<1%_Abundance
ASV17	Indv160	0.00569020780062664	Indv160	Case	Site1	Bacteria	Bacteroidetes	<1%_Abundance
ASV125	Indv6	0.00548459262466623	Indv6	Case	Site2	Bacteria	Firmicutes	<1%_Abundance
ASV59	Indv112	0.00541756959493249	Indv112	Case	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV59	Indv96	0.00538251474254957	Indv96	Control	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV46	Indv47	0.00528915198430768	Indv47	Case	Site2	Bacteria	Actinobacteria	<1%_Abundance
ASV59	Indv124	0.0052750565184627	Indv124	Case	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV59	Indv2	0.00524874486535828	Indv2	Case	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV19	Indv158	0.00524468130101933	Indv158	Case	Site1	Bacteria	Fusobacteria	<1%_Abundance
ASV125	Indv18	0.0052308142512254	Indv18	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV125	Indv142	0.0052194084670404	Indv142	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV46	Indv79	0.00519216660082397	Indv79	Case	Site2	Bacteria	Actinobacteria	<1%_Abundance
ASV46	Indv41	0.00517328398384926	Indv41	Case	Site1	Bacteria	Actinobacteria	<1%_Abundance
ASV137	Indv77	0.00513285024154589	Indv77	Control	Site2	Bacteria	Absconditabacteria_(SR1)	<1%_Abundance
ASV125	Indv82	0.00510741038816319	Indv82	Case	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV59	Indv139	0.00509736540664376	Indv139	Control	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV59	Indv46	0.00507814704056875	Indv46	Control	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV125	Indv101	0.00501361723198812	Indv101	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV59	Indv153	0.0050029429075927	Indv153	Case	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV125	Indv63	0.00500082795164762	Indv63	Control	Site2	Bacteria	Firmicutes	<1%_Abundance
ASV125	Indv31	0.0049529031972759	Indv31	Control	Site2	Bacteria	Firmicutes	<1%_Abundance
ASV125	Indv36	0.00494844220827689	Indv36	Control	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV125	Indv112	0.00491748624770795	Indv112	Case	Site1	Bacteria	Firmicutes	<1%_Abundance
ASV59	Indv128	0.00490952447748632	Indv128	Case	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV59	Indv130	0.00483799096059584	Indv130	Control	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV59	Indv53	0.00482836971516676	Indv53	Case	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV59	Indv39	0.00478790048326472	Indv39	Case	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV3	Indv127	0.00472828142731055	Indv127	Control	Site2	Bacteria	Proteobacteria	<1%_Abundance
ASV17	Indv155	0.00462491513917176	Indv155	Case	Site2	Bacteria	Bacteroidetes	<1%_Abundance
ASV59	Indv52	0.00454034072645452	Indv52	Control	Site1	Bacteria	Proteobacteria	<1%_Abundance
ASV59	Indv119	0.00445900934780273	Indv119	Control	Site2	Bacteria	Proteobacteria	<1%_Abundance
